0,343
1,330
2,305
3,438
3,467
4,439
5,80
6,406
6,333
7,247
7,165
8,257
9,458
10,177
11,114
11,140
12,348
13,199
13,301
14,350
15,75
15,58
16,309
17,289
17,56
18,422
19,88
20,329
21,351
22,240
23,392
24,37
24,109
25,229
25,221
26,273
26,294
27,138
28,450
28,35
29,379
30,268
30,272
31,79
31,14
32,23
32,67
33,356
33,251
34,327
35,374
36,103
36,424
37,334
38,277
38,383
39,118
40,290
41,88
41,35
42,75
42,69
43,324
43,146
44,454
44,169
45,346
46,242
46,330
47,327
48,401
49,347
49,21
50,164
51,105
51,385
52,130
53,21
54,232
54,436
55,321
56,101
57,452
57,435
59,245
59,211
60,222
61,462
61,224
62,56
63,81
64,242
65,183
65,204
66,17
66,120
67,82
68,309
69,411
70,232
70,270
71,488
71,305
72,137
72,151
73,261
74,177
76,95
77,442
78,99
80,289
82,489
83,474
83,442
84,193
85,203
85,63
86,370
86,394
87,383
89,1
89,245
90,178
90,85
91,278
92,350
92,91
93,132
93,1
94,289
94,306
96,0
96,94
97,351
98,387
100,16
100,369
101,465
102,447
102,444
104,225
105,129
106,422
107,180
107,49
108,334
109,151
110,134
111,253
111,317
112,422
113,84
115,449
116,484
117,315
118,135
119,190
119,278
121,136
121,114
122,468
122,36
123,312
124,354
124,97
125,182
126,459
126,190
127,459
127,242
128,281
130,491
131,5
131,129
133,61
136,33
138,283
139,90
141,7
141,155
142,175
143,335
143,305
144,80
145,450
145,78
147,325
147,170
148,103
148,197
149,257
150,116
152,190
153,365
153,18
154,136
154,15
156,61
157,11
157,183
158,17
159,190
159,296
160,283
161,315
162,223
163,102
164,307
165,219
166,468
166,43
167,377
168,293
168,128
169,176
171,188
171,242
172,165
172,429
173,38
173,175
174,494
178,401
179,473
179,295
181,499
184,282
185,192
186,52
187,45
187,227
189,213
191,309
194,403
194,296
195,40
195,194
196,253
196,28
197,298
198,455
198,436
200,122
200,29
201,67
201,174
202,364
202,284
205,493
206,472
207,112
207,389
208,56
208,294
209,333
210,5
211,208
212,322
213,341
214,297
215,251
216,199
216,136
217,115
218,484
220,148
220,70
222,233
225,426
226,321
227,143
228,441
228,281
229,74
230,110
230,189
231,434
231,307
234,477
234,147
235,447
235,304
236,176
237,226
238,23
238,438
239,301
241,266
243,11
243,217
244,328
244,39
246,100
246,32
247,134
248,106
249,379
249,430
250,150
252,315
254,121
254,406
255,66
256,262
258,249
258,428
259,472
259,109
260,233
262,21
263,489
264,13
264,252
265,152
266,99
267,234
267,42
268,360
269,18
271,126
274,331
275,351
276,398
279,171
280,189
280,396
282,45
285,448
285,419
286,210
286,254
287,236
287,138
288,149
290,47
291,127
292,103
295,138
297,414
298,254
299,242
299,389
300,450
302,218
302,17
303,166
303,68
306,1
308,264
310,45
311,174
311,217
312,96
313,492
314,160
314,18
316,47
316,320
317,11
318,400
319,108
320,491
323,123
323,25
325,472
326,64
326,467
328,415
332,440
332,406
336,242
337,216
338,256
338,144
339,373
340,391
342,45
342,273
344,326
345,73
347,141
349,211
352,255
352,203
353,112
354,208
355,43
355,304
357,412
357,284
358,106
359,75
359,436
360,59
361,238
362,377
362,250
363,275
364,99
366,369
367,190
367,236
368,111
368,116
371,398
372,303
375,45
375,14
376,164
378,391
380,435
380,133
381,292
381,238
382,281
382,308
384,453
386,282
388,355
388,296
390,367
392,139
393,167
395,321
396,57
397,340
397,289
399,462
399,434
400,74
402,50
402,127
403,173
404,356
404,131
405,186
405,99
407,431
407,143
408,213
408,83
409,325
410,197
411,85
412,386
413,89
415,265
416,384
417,486
418,143
419,277
420,295
420,489
421,271
421,161
423,429
425,49
425,309
426,204
427,81
430,168
431,21
432,366
433,157
433,62
437,212
439,467
440,256
443,340
443,160
444,384
445,117
446,244
446,487
449,293
451,80
452,129
455,361
456,69
457,385
460,31
461,16
461,45
463,345
463,494
464,40
464,80
465,477
466,320
466,362
469,335
469,319
470,126
471,497
473,245
475,85
476,321
478,182
479,308
480,46
480,50
481,485
481,475
482,250
482,391
483,240
485,98
486,117
487,93
490,265
495,156
495,317
496,69
497,24
498,21
498,393
499,389
