0,74
0,24
1,46
2,47
3,1
3,31
4,29
4,79
5,37
6,17
6,78
7,19
8,49
8,71
9,21
9,55
10,13
10,2
11,28
11,70
12,89
14,61
14,64
15,79
16,72
16,51
18,55
19,79
20,21
20,58
22,49
23,76
24,14
25,70
25,19
26,54
27,61
29,84
30,58
32,54
32,1
33,30
33,15
34,69
34,52
35,68
35,13
36,27
36,42
37,0
38,36
39,18
39,31
40,83
41,32
41,66
43,76
43,77
44,54
44,43
45,66
47,83
48,63
50,30
51,83
53,66
56,36
57,42
57,79
59,41
60,82
62,79
62,64
65,70
67,14
67,8
69,29
71,21
73,69
74,77
75,53
75,4
78,88
80,5
80,54
81,24
85,38
85,61
86,43
86,72
87,26
