0,433
1,301
2,541
2,674
3,247
4,353
4,185
5,227
6,292
6,611
7,504
7,619
8,528
8,606
9,394
10,402
10,704
11,684
12,516
12,280
13,404
14,32
14,140
15,377
15,151
16,629
16,679
17,39
17,690
18,319
19,177
20,516
20,479
21,288
22,695
23,567
23,543
24,538
25,589
25,249
26,562
27,449
28,478
29,667
30,626
30,260
31,90
33,456
34,337
34,147
35,350
36,680
36,580
37,62
38,463
39,283
40,262
40,24
41,418
41,442
42,412
43,470
44,701
44,369
45,188
45,747
46,484
46,165
47,372
48,223
49,389
49,189
50,467
50,713
51,499
51,519
52,268
53,386
54,418
55,744
55,329
56,188
56,101
57,456
57,629
58,98
59,9
60,295
61,460
61,487
62,137
63,161
63,442
64,398
65,324
66,737
67,144
68,2
68,169
69,127
70,701
71,541
71,46
72,222
73,380
73,689
74,10
74,138
75,10
75,65
76,229
77,16
77,441
78,493
78,313
79,90
80,126
80,231
81,29
82,731
83,231
83,444
84,380
85,152
85,433
86,353
86,394
87,407
88,677
88,243
89,661
91,512
91,416
92,167
92,354
93,305
94,620
95,28
96,307
97,91
98,719
99,398
100,215
101,620
102,543
103,304
103,498
104,225
105,657
105,291
106,289
107,550
107,319
108,547
108,671
109,419
110,51
111,724
111,242
112,74
113,215
113,592
114,163
115,717
116,57
117,163
118,231
118,375
119,201
119,170
120,18
120,610
121,171
121,438
122,126
122,415
123,571
123,727
124,508
124,664
125,228
125,52
127,246
128,52
128,186
129,533
130,32
131,323
131,273
132,421
133,590
134,133
134,567
135,144
136,101
138,499
139,46
141,182
142,635
142,667
143,746
143,328
145,140
146,533
146,277
147,30
148,619
149,272
150,9
153,612
153,243
154,152
155,212
156,473
156,82
157,140
158,152
159,652
160,259
162,627
162,349
164,616
166,649
166,389
167,360
168,522
168,582
172,154
172,252
173,248
174,392
175,690
176,637
176,671
177,744
178,199
178,572
179,520
180,645
180,138
181,83
183,713
184,300
185,389
187,85
187,55
190,380
191,284
191,60
192,736
193,225
194,731
194,660
195,235
196,495
196,600
197,425
198,37
198,197
200,570
201,268
202,156
203,17
203,113
204,733
205,427
205,570
206,597
207,534
208,439
208,269
209,473
210,550
211,749
212,254
213,622
214,202
214,609
216,481
216,382
217,309
218,37
218,723
219,392
220,158
220,673
221,736
223,434
224,370
226,53
228,542
229,150
230,515
232,682
233,169
234,671
234,143
236,408
236,575
237,41
237,138
238,57
238,88
239,336
239,574
240,459
241,32
241,313
244,163
244,670
245,219
246,353
248,438
250,51
251,245
251,206
253,95
255,320
256,525
257,740
257,314
258,512
258,160
261,162
261,661
263,704
263,575
264,374
264,153
265,100
266,189
267,11
267,57
269,273
270,642
270,601
271,314
271,26
272,376
274,380
274,453
275,192
276,567
277,541
278,642
278,676
279,167
279,656
280,505
281,427
281,739
282,722
282,239
283,491
285,67
286,154
286,356
287,85
288,148
289,575
290,277
292,532
293,608
293,25
294,2
294,419
295,249
296,320
296,596
297,678
297,194
298,232
299,292
299,585
300,737
301,515
302,497
302,438
303,1
303,351
306,260
306,206
307,597
308,292
309,443
310,578
310,23
311,175
312,390
315,32
315,333
316,419
316,279
317,367
318,356
318,118
321,357
322,605
322,663
323,121
324,636
325,712
325,663
326,720
327,489
330,170
330,533
331,718
332,311
332,592
333,344
334,725
334,586
335,117
335,228
337,302
338,601
339,76
340,326
341,131
341,367
342,85
342,332
343,20
343,680
345,630
345,83
346,328
347,152
348,273
348,78
349,205
352,52
352,285
354,693
355,104
355,436
357,355
358,500
358,398
359,455
359,523
361,287
361,682
362,727
363,219
364,135
365,671
366,107
368,615
370,701
371,638
371,413
373,560
374,419
378,265
379,370
379,346
381,583
382,501
383,714
383,682
384,570
384,153
385,482
385,199
386,746
387,218
387,735
388,666
388,225
391,216
391,319
393,335
393,710
395,419
395,598
396,541
397,452
397,359
399,41
400,269
401,688
401,450
403,697
405,52
405,287
406,389
406,330
409,73
410,734
411,114
411,698
412,45
413,739
414,455
415,61
417,556
417,112
420,589
420,71
422,90
422,410
423,506
424,245
424,307
425,449
426,584
426,669
428,144
428,698
429,171
429,256
430,688
430,11
431,733
431,126
432,606
435,73
435,564
436,121
437,1
440,269
440,119
444,349
445,460
445,103
446,525
447,388
447,562
448,376
450,215
451,628
451,199
452,351
453,585
454,150
454,185
457,315
458,569
459,46
461,382
461,434
462,213
463,258
464,534
465,298
465,542
466,733
466,575
467,694
468,47
468,475
469,312
470,395
471,127
472,404
472,642
474,60
475,345
476,501
476,35
477,460
477,342
480,702
480,515
481,64
483,74
483,401
484,54
485,606
485,604
486,121
487,202
488,262
488,134
490,292
490,349
491,467
492,649
492,448
493,211
494,650
495,233
496,337
497,621
498,101
502,505
503,286
504,127
506,32
507,188
508,622
509,311
509,299
510,702
511,670
511,401
513,204
514,51
514,613
517,108
517,111
518,690
521,452
521,153
522,204
524,166
524,720
526,468
527,266
528,300
529,615
529,45
530,464
531,100
532,459
535,588
535,742
536,54
537,391
538,139
539,220
539,179
540,351
540,690
544,129
545,701
545,386
546,21
548,631
548,457
549,199
549,256
551,316
551,487
552,373
553,293
554,29
554,529
555,675
557,479
557,470
558,327
559,707
560,306
561,198
561,161
563,184
563,482
565,545
565,236
566,584
568,644
568,176
569,394
571,596
573,28
574,178
576,631
576,564
577,652
579,219
579,618
581,652
587,330
587,631
588,505
590,745
591,261
593,333
593,141
594,227
594,74
595,226
595,584
599,103
599,216
600,418
602,610
603,359
603,138
607,736
609,148
611,533
612,724
613,449
614,669
614,329
617,710
618,677
623,61
624,671
624,686
625,629
628,533
632,295
633,166
633,53
634,317
634,329
636,608
637,341
639,209
640,48
640,417
641,80
641,33
643,111
643,667
645,315
646,599
646,91
647,611
648,701
648,344
651,393
651,96
653,330
653,125
654,226
654,395
655,278
655,208
656,7
657,146
658,243
659,95
659,167
662,27
664,597
665,258
668,317
668,397
672,178
672,242
674,560
675,268
676,480
678,742
681,52
683,68
683,232
684,10
685,707
685,201
687,274
687,662
689,662
691,546
692,3
692,730
693,207
694,112
695,468
696,230
696,415
699,494
700,238
700,591
703,459
703,135
705,8
705,538
706,627
708,599
708,118
709,17
711,218
712,184
714,304
715,19
715,184
716,602
716,63
718,207
719,29
721,396
722,353
726,158
728,108
728,672
729,224
732,86
738,63
740,503
741,286
741,624
743,5
748,502
