0,9
1,190
1,191
2,224
2,127
3,118
3,135
4,242
5,90
6,241
6,189
7,108
7,114
8,17
8,55
10,200
11,233
12,123
12,22
13,94
14,172
14,20
15,51
15,67
16,56
18,191
18,17
19,105
19,180
20,36
21,137
22,109
23,199
23,176
24,114
25,6
26,31
27,77
28,154
28,161
29,214
30,11
30,202
31,185
32,118
32,20
33,173
34,69
35,32
35,83
37,187
38,212
39,168
40,48
40,204
41,71
42,30
43,213
44,111
45,143
45,80
46,189
46,19
47,108
49,92
50,176
51,97
52,150
53,186
54,158
54,66
55,135
57,186
58,150
59,4
59,248
60,86
60,181
61,99
61,9
62,94
62,153
63,237
64,154
64,87
65,168
65,172
66,189
67,212
68,239
68,84
70,232
70,94
71,94
72,28
72,87
73,45
74,101
74,81
75,16
76,165
77,33
78,175
79,30
80,8
82,212
85,50
86,207
88,13
89,108
91,17
91,194
92,186
93,97
95,131
95,180
96,35
98,116
100,207
100,202
101,38
102,155
103,214
103,126
104,193
104,176
105,14
106,155
106,84
107,235
109,31
110,235
110,66
112,24
113,142
113,154
115,138
115,166
117,53
119,227
120,8
120,155
121,140
121,97
122,243
123,26
124,21
125,91
127,220
128,182
128,170
129,206
129,94
130,208
130,249
131,121
132,173
133,234
133,17
134,34
136,135
136,215
137,112
139,192
141,56
144,182
144,142
145,34
145,92
146,86
147,52
148,135
149,198
151,81
151,75
152,25
153,71
156,13
156,133
157,149
158,101
159,182
159,82
160,217
161,167
162,217
162,158
163,70
164,44
167,49
169,147
169,113
171,224
174,43
177,110
178,105
179,209
179,51
183,31
183,27
184,164
184,130
187,87
188,61
188,225
190,63
193,173
195,216
195,152
196,243
196,23
197,12
198,167
201,9
201,59
203,170
205,150
205,139
210,32
210,2
211,228
211,241
213,148
218,185
219,122
219,116
220,36
221,229
221,31
222,248
223,89
226,69
229,226
230,226
231,236
234,73
237,150
238,197
239,41
240,121
242,246
244,175
245,153
245,87
246,15
247,222
247,164
249,127
