0,58
0,39
1,2
2,14
3,25
4,12
4,47
5,10
6,2
6,59
7,10
8,18
8,55
9,32
11,52
13,42
13,48
15,13
15,46
16,7
16,15
17,35
17,64
18,41
19,42
20,27
20,46
21,44
21,13
22,26
22,11
23,9
23,60
24,55
24,36
26,66
28,1
29,42
30,22
30,7
31,33
31,37
32,60
34,47
35,33
38,59
38,49
39,33
40,58
43,38
44,25
45,24
45,44
48,49
50,56
51,46
53,59
54,36
57,53
57,65
61,33
62,7
63,41
63,49
64,45
66,15
67,16
67,41
68,29
68,28
69,49
69,46
23,1
35,22
44,13
34,37
52,25
43,23
36,51
58,13
44,48
47,10
39,51
42,53
47,30
2,28
39,24
57,59
13,29
28,62
51,2
60,6
47,33
55,66
1,20
18,10
67,2
23,21
42,26
6,50
49,33
16,5
8,21
58,53
49,19
61,49
49,23
51,34
38,55
39,58
41,0
57,36
17,37
10,53
44,60
30,32
63,51
61,60
16,29
2,21
34,13
9,26
1,29
46,43
48,2
54,0
40,23
38,18
56,27
33,26
59,5
54,22
2,56
61,56
8,6
46,41
47,40
31,30
50,54
51,7
29,21
54,28
11,9
29,64
55,34
56,35
61,51
0,24
61,53
4,14
55,33
27,4
56,23
51,25
63,22
32,69
68,46
58,14
66,23
57,9
7,54
19,1
52,28
33,58
45,37
28,38
15,41
24,14
55,44
19,2
47,67
23,48
60,10
25,65
64,50
40,37
9,24
6,4
61,68
53,38
29,10
60,41
11,65
39,1
4,60
45,53
30,55
48,69
28,12
40,30
25,7
45,1
28,0
45,41
51,53
12,67
20,47
48,47
61,39
14,1
44,69
64,24
62,11
28,63
