0,13
1,11
1,24
2,14
2,28
3,30
3,12
4,27
5,16
6,13
6,19
7,32
7,17
8,21
8,11
9,34
10,5
15,1
18,34
18,31
19,28
20,15
20,13
21,28
22,16
23,22
23,26
25,13
25,14
27,14
29,3
32,11
33,24
34,33
2,6
26,15
26,7
9,17
27,20
12,1
27,13
4,7
28,7
33,6
29,11
7,10
6,4
3,24
9,10
30,29
26,6
29,28
14,32
13,17
21,25
17,10
8,4
31,27
17,19
5,28
1,10
33,3
12,29
27,25
24,25
30,24
9,33
32,25
13,7
30,16
24,18
17,32
19,2
1,14
28,17
0,27
29,23
32,23
2,29
16,10
8,14
33,2
24,32
29,21
12,8
6,16
12,15
34,21
1,28
29,7
24,17
18,32
26,9
2,17
30,14
33,13
20,2
34,27
22,1
