0,34
0,19
1,54
1,45
2,28
3,9
3,22
4,10
5,33
5,59
6,20
6,54
7,18
7,25
8,30
8,14
10,50
11,5
11,51
12,8
13,5
15,52
15,37
16,46
16,52
17,48
17,28
19,17
20,23
21,58
21,57
22,9
23,56
24,16
25,6
26,0
27,43
29,39
30,19
31,37
32,13
34,24
35,42
36,2
38,55
40,41
40,15
44,52
44,39
46,9
47,12
48,49
53,38
58,33
13,48
34,5
33,8
12,44
11,12
22,40
44,10
44,33
12,34
16,0
29,54
1,20
39,28
37,41
58,43
55,0
35,38
2,9
20,0
5,50
37,14
5,15
39,7
56,53
11,31
34,6
14,17
17,13
56,44
57,44
26,18
57,15
53,40
54,14
18,3
59,28
36,35
53,58
55,56
0,50
47,41
2,43
30,20
44,40
19,34
51,31
17,30
7,26
31,32
20,35
42,50
51,22
48,5
13,47
17,9
30,23
12,52
11,37
1,38
34,45
9,23
40,16
45,7
39,55
26,59
16,38
50,58
45,48
6,39
2,57
9,11
31,14
12,31
28,40
5,56
4,23
20,54
1,51
49,47
2,30
54,18
22,33
41,48
8,15
17,40
45,15
42,9
44,17
29,22
50,52
46,1
55,37
44,25
51,14
18,5
53,15
3,38
24,8
39,30
20,51
24,37
49,5
47,35
18,39
15,3
44,21
57,55
36,53
19,50
44,28
41,5
29,17
55,7
3,45
19,45
30,18
25,15
53,57
55,11
37,8
