0,695
1,188
2,12
3,599
4,39
5,716
5,330
6,565
6,183
7,735
8,41
9,562
10,371
11,480
13,464
14,202
15,379
15,66
16,524
17,311
17,263
18,426
19,133
20,294
21,609
22,306
22,423
23,383
23,703
24,143
25,426
25,56
26,147
26,598
27,290
27,564
28,269
28,26
29,569
29,224
30,640
31,641
31,504
32,439
33,588
34,381
34,37
35,746
36,232
36,15
38,689
39,703
40,584
42,327
42,435
43,429
44,284
45,275
45,100
46,403
46,506
47,568
47,267
48,191
48,54
49,547
49,441
50,636
51,414
51,670
52,251
52,210
53,97
53,696
54,171
55,555
55,278
57,631
58,543
58,137
59,501
60,648
61,715
62,175
63,277
64,219
65,469
65,209
66,180
67,81
67,559
68,741
68,99
69,42
69,438
70,640
70,534
71,505
72,407
73,421
74,25
74,24
75,257
75,570
76,343
77,495
77,682
78,181
78,394
79,494
79,552
80,0
82,195
83,525
83,506
84,101
85,688
85,356
86,174
86,678
87,529
88,501
88,412
89,598
89,515
90,605
90,231
91,121
91,451
92,630
93,265
93,519
94,353
94,583
95,382
96,622
97,250
98,522
98,466
99,416
100,686
101,509
102,150
102,416
103,13
103,654
104,55
104,508
105,327
105,63
106,120
106,563
107,173
108,200
108,283
109,614
109,187
110,375
111,695
111,748
112,226
113,730
113,737
114,109
114,621
115,521
116,300
117,321
118,460
118,647
119,103
120,302
122,187
122,362
123,154
123,150
124,77
124,244
125,531
126,209
126,658
127,483
128,723
128,342
129,698
129,272
130,51
130,384
131,169
131,48
132,116
134,79
135,572
136,219
138,698
138,109
139,268
139,536
140,312
141,216
141,89
142,466
142,691
143,170
144,511
144,501
145,620
146,37
147,285
148,85
148,250
149,596
151,20
151,400
152,529
152,346
153,602
154,587
155,266
156,101
157,273
157,541
158,181
158,590
159,648
160,539
160,166
161,211
161,656
162,541
162,136
163,454
164,393
165,222
166,656
167,290
168,653
168,395
172,39
176,244
176,103
177,241
177,73
178,684
178,169
179,535
180,426
182,545
182,424
183,202
184,55
185,583
186,158
186,13
188,444
189,658
189,683
190,351
190,581
192,160
193,648
193,293
194,267
194,97
195,738
196,724
197,488
197,660
198,7
199,159
199,197
200,356
201,580
201,210
203,749
203,603
204,499
204,703
205,671
206,592
207,561
208,258
208,490
212,63
213,318
213,143
214,78
215,474
217,364
218,584
218,586
220,375
220,524
221,475
221,424
222,405
223,561
223,701
225,641
225,609
227,727
228,660
228,43
229,633
230,343
232,5
233,213
234,567
234,311
235,679
236,252
236,371
237,249
237,723
238,570
238,167
239,9
239,59
240,700
240,612
242,556
242,195
243,219
245,717
246,413
247,86
248,220
253,496
253,70
254,747
255,258
256,557
259,92
259,181
260,405
260,529
261,472
262,271
263,76
264,601
268,142
270,43
270,656
271,62
274,80
274,343
275,712
276,503
278,499
279,511
280,569
280,230
281,246
281,29
282,162
282,482
285,156
286,320
286,303
287,104
288,703
288,659
289,36
289,611
291,201
291,294
292,674
292,739
293,268
295,248
296,408
297,119
297,78
298,219
298,136
299,172
300,153
301,443
301,576
304,442
305,13
306,338
307,138
308,69
308,116
309,211
309,321
310,449
312,196
313,548
314,421
314,170
315,333
315,320
316,681
316,5
317,70
317,319
318,278
322,362
322,278
323,596
324,88
324,320
325,420
325,726
326,148
326,410
328,332
328,535
329,603
329,330
331,740
332,436
334,414
335,110
336,314
337,73
337,715
339,239
340,33
340,118
341,570
341,473
344,239
344,529
345,359
346,215
347,649
347,458
348,461
349,393
350,570
350,250
351,736
352,245
354,385
355,254
355,251
357,724
358,111
359,498
360,648
361,735
361,183
363,204
363,336
365,173
365,342
366,324
367,702
368,130
368,333
369,212
370,615
372,388
373,73
373,570
374,375
376,410
377,326
378,255
379,443
380,689
380,627
382,710
384,417
385,50
386,406
386,85
387,495
387,727
388,431
389,673
389,691
390,161
391,678
391,692
392,259
395,331
396,507
396,142
397,68
398,459
399,709
400,379
401,130
402,356
402,573
403,88
404,125
404,571
408,401
409,569
411,613
411,68
412,735
415,84
418,602
419,555
419,506
422,327
423,341
425,741
425,724
427,442
427,72
428,689
429,351
430,521
432,603
433,540
433,356
434,558
434,412
435,662
437,513
437,666
439,641
440,509
441,536
445,471
445,253
446,685
446,410
447,108
448,154
449,204
450,540
450,150
452,726
453,743
453,444
455,360
456,149
457,504
457,141
458,679
459,558
460,373
461,178
462,230
462,495
463,514
464,312
465,285
465,374
467,415
467,726
468,504
468,56
470,50
470,3
471,513
473,548
474,646
476,197
476,354
477,136
477,93
478,411
479,549
479,450
480,161
481,516
482,65
484,434
484,379
485,498
486,602
486,251
487,248
487,102
489,738
491,502
491,329
492,650
493,395
496,158
497,445
500,510
500,444
505,566
512,110
516,606
517,355
518,285
518,239
520,259
523,408
526,32
526,137
527,304
528,619
530,730
532,515
532,649
533,145
537,634
537,82
538,510
538,693
539,450
542,417
543,148
544,193
546,204
546,382
550,567
551,17
552,80
553,275
553,70
554,5
560,163
562,747
563,539
564,135
566,727
574,143
574,497
575,624
575,417
576,248
577,13
578,646
578,145
579,370
582,510
585,262
589,716
589,658
591,247
591,215
593,325
593,135
594,710
595,138
597,237
599,45
600,308
600,650
601,93
604,219
606,261
607,544
608,496
608,80
610,233
610,242
611,709
615,121
616,346
617,360
617,370
618,649
618,653
620,585
622,310
623,606
623,122
624,354
625,43
626,98
626,75
628,734
629,244
629,551
630,668
632,181
633,4
634,401
635,438
635,610
637,237
637,268
638,469
639,98
639,340
642,652
643,526
643,297
644,610
644,20
645,324
645,383
647,449
651,282
652,144
654,739
655,392
655,287
657,34
657,500
659,98
661,131
663,62
663,723
664,630
665,123
666,13
667,311
669,359
671,411
672,428
672,605
673,593
674,91
675,306
675,297
676,282
676,652
677,483
677,391
680,259
681,261
683,227
685,315
687,2
687,564
690,602
690,733
694,285
694,478
696,332
697,722
699,66
699,357
700,544
702,220
704,8
705,256
706,106
706,389
707,740
708,2
711,210
711,175
713,458
714,99
714,734
717,166
718,268
718,337
719,500
719,167
720,315
720,678
721,315
725,590
725,103
728,594
728,354
729,192
731,217
731,688
732,250
737,649
742,435
744,221
744,34
745,433
745,394
442,327
477,218
688,303
134,451
173,217
8,338
234,741
722,673
121,152
338,194
428,560
233,377
548,609
646,614
533,189
623,749
620,670
445,200
141,461
678,105
214,80
331,165
390,407
253,440
311,658
105,562
496,332
122,196
656,468
359,53
734,378
238,263
251,544
519,252
673,442
344,377
206,247
71,66
494,635
438,59
46,57
430,383
480,132
629,613
389,630
315,202
406,267
230,104
466,566
273,202
637,474
292,242
659,127
602,197
71,493
467,684
413,733
332,195
503,658
234,707
624,157
472,161
701,541
126,552
519,653
59,314
569,541
324,564
629,453
405,447
421,426
703,136
59,738
234,76
108,139
611,567
399,457
142,704
710,177
544,218
169,742
133,502
500,118
245,151
595,532
366,45
540,300
478,267
205,125
536,634
480,26
725,426
450,654
216,424
286,523
701,738
443,162
223,230
100,85
570,382
308,10
354,249
219,98
101,11
269,608
462,14
319,485
104,328
169,12
247,46
611,446
9,598
146,450
340,112
742,219
563,644
349,746
245,367
532,95
213,390
540,344
628,68
172,503
374,281
330,513
670,170
518,335
553,466
655,99
374,347
566,417
159,185
574,135
553,685
188,678
170,495
685,698
23,63
326,333
183,79
720,493
704,91
262,48
555,627
98,108
605,310
146,607
485,75
385,275
334,297
409,664
284,125
534,522
696,716
475,623
154,613
317,470
507,371
629,53
656,199
25,83
296,259
522,415
399,153
106,461
467,492
41,88
479,528
282,738
459,731
331,655
394,48
458,405
510,427
640,480
635,451
345,571
7,635
585,498
311,430
613,562
467,531
203,516
660,157
610,22
372,313
351,234
527,179
651,11
73,453
124,726
294,184
497,606
113,145
568,505
43,156
203,259
491,571
694,535
214,519
123,73
723,384
169,80
378,7
63,210
461,539
190,345
282,209
241,85
533,312
334,93
206,26
747,16
135,667
533,50
226,17
9,223
337,68
169,55
199,504
726,235
56,623
443,106
748,394
95,657
407,564
505,303
484,177
302,717
200,152
486,597
446,540
474,562
48,681
608,36
405,302
50,145
604,316
641,182
73,348
630,49
576,455
14,589
629,429
427,33
625,705
695,576
70,649
146,243
253,582
514,55
277,402
558,702
479,429
630,524
567,134
529,218
197,303
721,194
55,406
236,208
530,231
564,572
604,292
267,145
583,51
597,553
452,403
632,441
487,194
735,329
260,598
266,627
192,11
119,10
203,291
56,634
324,243
195,475
333,40
272,160
105,361
551,597
78,107
428,320
521,606
509,352
251,480
723,383
267,619
701,698
716,130
412,707
476,105
567,430
232,413
336,47
633,259
232,211
612,679
469,123
390,387
119,741
207,29
283,24
473,187
327,687
370,705
207,334
645,403
347,407
119,208
353,605
288,255
181,267
233,460
413,622
174,451
555,18
35,103
65,186
556,264
32,499
175,484
611,147
399,521
58,262
433,658
526,283
210,583
283,295
271,687
176,85
544,359
121,438
394,159
450,10
301,119
727,333
341,187
326,258
515,194
75,577
91,656
598,249
390,566
743,287
247,184
158,339
729,80
137,723
234,381
5,148
307,549
130,309
544,602
354,174
73,281
427,673
5,663
7,87
127,292
264,655
38,561
676,245
345,544
719,28
633,408
371,316
84,95
652,679
83,82
135,379
167,671
150,248
432,248
266,219
649,4
584,400
534,80
250,469
491,454
347,235
161,465
157,109
743,610
46,556
353,165
609,105
337,492
677,308
284,542
52,651
302,572
445,540
290,503
30,726
355,5
501,81
298,623
657,368
87,300
702,306
201,101
643,524
515,579
386,550
741,474
87,6
500,453
610,62
162,522
13,179
286,740
600,691
542,109
146,270
167,310
215,257
600,200
215,109
555,357
260,581
344,274
14,542
673,186
273,187
382,170
733,332
743,74
105,571
156,72
103,451
510,498
589,405
720,508
424,413
329,602
570,654
159,481
507,329
406,553
468,443
236,272
748,602
51,116
5,401
123,107
220,480
416,480
125,587
300,64
414,503
569,154
117,332
27,309
584,258
23,500
163,390
50,558
116,316
397,25
280,693
259,603
143,460
78,64
648,564
571,595
223,106
359,427
51,147
703,184
163,211
165,273
150,709
186,113
649,208
486,534
373,1
709,567
657,17
93,618
748,679
588,195
505,704
703,41
170,106
540,213
733,654
423,30
262,156
153,29
254,394
463,551
134,408
160,357
10,77
191,519
111,87
109,200
31,284
549,659
639,188
423,723
572,647
62,478
12,56
34,469
49,118
693,499
197,692
426,583
504,324
528,36
278,70
513,268
255,129
636,629
286,288
227,212
387,112
454,636
677,116
697,398
695,158
544,188
288,459
623,742
419,432
359,663
481,354
610,255
556,41
683,171
58,264
693,161
253,519
354,345
684,173
95,274
122,263
530,5
493,612
34,430
579,281
106,531
265,3
489,53
285,535
302,640
394,610
439,127
737,215
91,655
572,253
16,574
386,322
310,544
139,259
589,318
42,574
535,687
112,48
551,352
518,717
698,143
270,222
717,307
135,642
382,317
348,75
636,508
538,490
516,407
383,648
36,663
574,284
354,19
316,9
296,468
489,495
120,347
631,135
654,57
59,22
731,612
658,29
354,157
452,60
609,333
282,492
278,689
470,134
747,667
745,86
76,485
745,198
116,512
365,317
25,267
138,741
263,23
376,386
458,399
268,408
575,733
575,648
578,34
345,223
97,171
665,387
60,668
420,25
231,660
695,500
653,507
259,709
601,92
142,663
697,157
322,347
131,117
114,515
482,570
71,157
504,35
343,56
569,549
705,719
267,349
63,680
295,747
458,582
673,701
25,237
338,642
173,678
649,409
705,428
10,588
330,419
617,13
639,52
640,589
182,550
180,387
537,231
464,671
496,680
568,347
471,538
73,459
99,583
79,106
180,379
311,77
613,520
620,173
749,631
194,513
738,316
329,496
743,76
52,203
565,199
307,744
218,208
610,402
447,309
95,709
49,68
305,409
18,24
155,222
97,390
596,359
407,432
386,544
570,636
176,53
724,19
644,647
272,7
55,327
537,713
158,472
391,206
720,175
566,694
572,444
240,312
133,679
120,42
114,480
364,336
428,395
435,739
636,520
697,224
306,314
147,84
581,640
452,374
485,518
475,735
421,368
381,161
268,695
690,49
620,42
464,214
617,77
725,255
299,654
498,154
267,279
64,86
623,181
696,208
23,174
707,583
63,398
146,456
730,318
54,175
520,611
632,218
732,457
322,266
656,106
689,214
382,142
611,192
381,575
459,207
102,233
618,437
375,96
164,624
510,203
289,663
380,631
341,267
189,385
442,609
698,461
565,494
720,524
241,724
190,435
114,544
517,84
83,242
30,239
527,388
213,139
718,273
237,203
429,343
399,54
46,119
494,422
540,80
185,575
286,497
512,662
671,705
254,491
110,20
554,516
587,383
78,162
447,593
1,541
147,97
116,537
140,148
568,28
704,550
219,328
17,372
264,618
74,90
257,448
348,670
256,210
525,93
389,355
410,126
650,379
285,78
652,89
600,716
449,407
693,679
76,728
669,638
498,406
673,459
42,300
267,44
585,184
534,58
201,617
466,256
606,721
361,351
513,744
323,634
239,535
133,188
285,119
143,376
625,469
652,256
551,362
266,630
570,100
365,2
379,96
74,723
129,109
345,346
483,34
732,101
361,523
89,665
533,85
371,68
88,351
285,368
613,450
441,736
142,261
52,691
535,282
517,375
47,202
628,707
0,385
231,435
201,369
227,316
743,286
31,29
146,618
580,677
607,173
470,413
238,349
653,157
212,145
373,314
481,388
223,314
134,500
183,509
367,128
199,355
158,52
713,524
455,97
598,574
624,391
609,283
742,313
366,667
369,707
118,487
193,671
210,78
131,121
338,58
507,357
197,265
381,622
153,354
71,681
535,364
539,554
418,22
512,195
443,511
483,281
572,319
56,748
148,529
670,435
223,460
226,732
188,190
615,630
539,738
711,79
277,571
700,603
526,486
32,622
676,671
363,149
664,543
495,390
488,40
648,697
583,465
121,623
706,375
369,207
