0,13
1,75
1,27
2,55
2,66
3,52
3,14
4,10
4,49
5,6
5,25
7,12
8,78
8,36
9,2
10,59
11,65
15,64
15,62
16,27
16,71
17,3
18,76
19,53
20,67
21,62
22,43
22,62
23,2
24,59
26,75
28,73
29,27
29,16
30,52
30,4
31,53
31,37
32,78
33,35
34,55
34,21
35,4
38,4
39,65
40,71
41,2
41,23
42,14
42,28
44,27
45,18
45,53
46,70
47,49
48,27
50,11
51,5
51,34
54,76
56,70
57,78
57,76
58,3
60,3
61,70
61,65
63,4
63,13
68,79
69,4
69,38
72,28
73,65
74,12
77,53
23,53
2,7
68,58
51,15
73,27
52,72
15,39
24,41
63,57
50,17
48,28
3,66
5,24
30,73
66,68
60,29
44,43
4,45
14,0
45,39
49,60
35,34
61,46
42,45
19,48
31,59
57,45
20,49
8,77
19,78
36,33
14,57
63,62
65,16
74,1
52,23
31,6
67,39
26,23
64,60
60,25
9,32
71,59
20,8
6,44
3,15
0,33
40,65
4,25
43,33
3,32
36,27
26,78
46,8
6,51
40,28
41,42
18,75
79,71
3,7
0,70
22,9
15,56
22,32
8,19
79,70
37,23
47,4
49,42
37,66
69,12
62,20
60,18
78,59
10,5
66,78
13,33
15,11
78,36
48,12
11,31
1,51
45,20
17,34
74,75
29,38
56,77
74,18
55,67
64,6
60,14
42,63
41,9
40,72
66,15
2,70
11,42
43,76
65,47
58,53
64,71
35,21
3,77
35,11
50,64
59,22
45,14
60,23
70,1
68,75
5,41
1,3
27,25
20,21
78,51
72,22
30,61
34,52
28,47
68,50
10,31
