0,27
0,67
1,107
1,143
2,34
3,105
3,182
4,56
5,130
6,63
7,74
8,113
9,170
10,188
10,133
11,76
12,97
12,75
13,182
13,41
14,80
14,127
15,68
15,19
16,154
17,166
18,16
19,26
20,87
20,182
21,153
22,78
23,47
23,194
24,155
25,198
28,75
28,163
29,182
30,159
30,80
31,98
32,127
33,10
34,4
35,191
36,174
36,148
37,190
38,41
39,123
40,158
42,140
42,14
43,89
44,140
45,108
46,87
46,38
47,60
48,191
49,3
50,12
51,54
52,149
52,16
53,116
54,192
55,170
55,197
57,15
57,165
58,100
58,34
59,25
59,14
61,121
61,147
62,85
63,102
64,91
64,106
65,153
66,181
66,117
69,114
70,148
70,180
71,155
72,135
73,116
73,150
76,170
77,40
79,152
81,176
81,162
82,130
82,67
83,159
84,88
84,39
85,155
86,108
86,194
90,44
90,31
92,132
93,112
93,113
94,161
94,141
95,174
96,106
96,83
97,13
98,114
99,70
100,38
101,27
101,88
103,175
104,21
104,107
105,64
109,18
110,37
110,152
111,75
115,12
115,171
118,52
119,18
119,163
120,110
122,63
122,111
124,165
124,80
125,96
126,134
128,157
129,89
131,119
131,141
132,97
133,63
134,196
135,149
136,178
136,25
137,154
138,133
139,9
139,154
142,157
142,94
144,39
144,97
145,4
146,157
151,99
151,161
156,154
160,192
160,37
164,165
164,138
166,199
167,53
167,129
168,147
168,41
169,80
169,48
171,185
172,84
173,13
173,137
175,70
176,64
177,31
177,96
178,138
179,42
179,119
183,18
184,28
185,41
186,53
187,166
187,84
188,102
189,40
189,50
193,98
195,93
