0,24
0,37
1,59
1,17
2,15
3,11
4,41
5,29
5,1
6,17
6,41
7,32
7,54
8,39
8,24
9,15
9,90
10,45
12,72
12,6
13,19
13,14
14,35
16,33
18,51
19,17
20,76
20,94
21,93
21,76
22,88
22,34
23,91
23,26
25,30
25,6
27,91
27,18
28,89
29,53
30,50
31,68
32,29
33,14
34,85
35,33
36,85
37,13
38,62
40,37
40,13
42,86
43,30
43,11
44,17
44,35
46,52
46,80
47,79
48,30
49,41
51,49
54,45
55,4
55,60
56,1
56,68
57,36
57,72
58,97
59,9
61,85
62,45
63,30
63,23
64,77
65,96
66,71
67,30
69,72
69,8
70,55
70,19
71,83
73,11
74,6
75,36
78,16
79,48
80,73
81,92
81,12
82,18
82,58
83,54
84,69
86,4
87,26
88,21
89,1
90,72
92,33
93,77
95,91
95,10
98,30
98,91
99,9
99,78
